,75,    99,0.50%,95.23%
,76,    92,0.47%,95.69%
,77,    116,0.59%,96.28%
,78,    77,0.39%,96.67%
,79,    92,0.47%,97.14%
,80,    71,0.36%,97.50%
,81,    65,0.33%,97.83%
,82,    66,0.33%,98.16%
,83,    67,0.34%,98.50%
,84,    50,0.25%,98.75%
,85,    46,0.23%,98.99%
,86,    38,0.19%,99.18%
,87,    26,0.13%,99.31%
,88,    27,0.14%,99.45%
,89,    23,0.12%,99.56%
,90,    19,0.10%,99.66%
,91,    16,0.08%,99.74%
,92,    13,0.07%,99.81%
,93,    6,0.03%,99.84%
,94,    8,0.04%,99.88%
,95,    11,0.06%,99.93%
,96,    4,0.02%,99.95%
,97,    4,0.02%,99.97%
,98,    1,0.01%,99.98%
,99,    1,0.01%,99.98%
,101,    1,0.01%,99.99%
,103,    1,0.01%,99.99%
,105,    1,0.01%,100.00%
,Total,   19 735,100.00%,100.00%
,,,,
,AREA # 06686,Rojas,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    265,1.03%,1.03%
,1,    270,1.05%,2.09%
,2,    289,1.13%,3.22%
,3,    309,1.21%,4.42%
,4,    348,1.36%,5.78%
,5,    370,1.44%,7.23%
,6,    349,1.36%,8.59%
,7,    381,1.49%,10.07%
,8,    377,1.47%,11.55%
,9,    383,1.49%,13.04%
,10,    396,1.55%,14.59%
,11,    398,1.55%,16.14%
,12,    440,1.72%,17.86%
,13,    394,1.54%,19.40%
,14,    392,1.53%,20.93%
,15,    408,1.59%,22.52%
,16,    391,1.53%,24.04%
,17,    399,1.56%,25.60%
,18,    378,1.48%,27.08%
,19,    376,1.47%,28.55%
,20,    315,1.23%,29.77%
,21,    341,1.33%,31.11%
,22,    297,1.16%,32.27%
,23,    341,1.33%,33.60%
,24,    337,1.32%,34.91%
,25,    301,1.17%,36.09%
,26,    350,1.37%,37.45%
,27,    356,1.39%,38.84%
,28,    329,1.28%,40.13%
,29,    335,1.31%,41.43%
,30,    350,1.37%,42.80%
,31,    374,1.46%,44.26%
,32,    359,1.40%,45.66%
,33,    327,1.28%,46.94%
,34,    342,1.33%,48.27%
,35,    371,1.45%,49.72%
,36,    335,1.31%,51.03%
,37,    318,1.24%,52.27%
,38,    338,1.32%,53.59%
,39,    420,1.64%,55.23%
,40,    380,1.48%,56.71%
,41,    344,1.34%,58.05%
,42,    378,1.48%,59.53%
,43,    372,1.45%,60.98%
,44,    332,1.30%,62.28%
,45,    339,1.32%,63.60%
,46,    325,1.27%,64.87%
,47,    264,1.03%,65.90%
,48,    317,1.24%,67.14%
,49,    323,1.26%,68.40%
,50,    301,1.17%,69.57%
,51,    262,1.02%,70.60%
,52,    307,1.20%,71.79%
,53,    252,0.98%,72.78%
,54,    316,1.23%,74.01%
,55,    270,1.05%,75.07%
,56,    282,1.10%,76.17%
,57,    245,0.96%,77.12%
,58,    310,1.21%,78.33%
,59,    270,1.05%,79.39%
,60,    293,1.14%,80.53%
,61,    229,0.89%,81.42%
,62,    240,0.94%,82.36%
,63,    234,0.91%,83.27%
,64,    220,0.86%,84.13%
,65,    233,0.91%,85.04%
,66,    256,1.00%,86.04%
,67,    207,0.81%,86.85%
,68,    208,0.81%,87.66%
,69,    222,0.87%,88.53%
,70,    225,0.88%,89.41%
,71,    235,0.92%,90.32%
,72,    229,0.89%,91.22%
,73,    216,0.84%,92.06%
,74,    207,0.81%,92.87%
,75,    180,0.70%,93.57%
,76,    185,0.72%,94.29%
,77,    150,0.59%,94.88%
,78,    140,0.55%,95.43%
,79,    145,0.57%,95.99%
,80,    130,0.51%,96.50%
,81,    117,0.46%,96.96%
,82,    96,0.37%,97.33%
,83,    105,0.41%,97.74%
,84,    80,0.31%,98.05%
,85,    79,0.31%,98.36%
,86,    60,0.23%,98.59%
,87,    75,0.29%,98.89%
,88,    67,0.26%,99.15%
,89,    41,0.16%,99.31%
,90,    37,0.14%,99.45%
,91,    33,0.13%,99.58%
,92,    17,0.07%,99.65%
,93,    25,0.10%,99.75%
,94,    18,0.07%,99.82%
,95,    11,0.04%,99.86%
,96,    8,0.03%,99.89%
,97,    19,0.07%,99.96%
,98,    2,0.01%,99.97%
,99,    2,0.01%,99.98%
,101,    1,0.00%,99.98%
,102,    2,0.01%,99.99%
,103,    1,0.00%,100.00%
,110,    1,0.00%,100.00%
,Total,   25 619,100.00%,100.00%
,,,,
,AREA # 06693,Roque Pérez,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    129,0.93%,0.93%
,1,    166,1.19%,2.12%
,2,    194,1.40%,3.52%
,3,    209,1.50%,5.02%
,4,    207,1.49%,6.51%
,5,    199,1.43%,7.94%
,6,    214,1.54%,9.48%
,7,    190,1.37%,10.85%
,8,    245,1.76%,12.61%
,9,    232,1.67%,14.28%
,10,    227,1.63%,15.91%
,11,    234,1.68%,17.60%
,12,    230,1.65%,19.25%
,13,    203,1.46%,20.71%
,14,    226,1.63%,22.34%
,15,    225,1.62%,23.96%
,16,    234,1.68%,25.64%
,17,    234,1.68%,27.32%
,18,    194,1.40%,28.72%
,19,    173,1.24%,29.96%
,20,    200,1.44%,31.40%
,21,    211,1.52%,32.92%
,22,    213,1.53%,34.45%
,23,    206,1.48%,35.93%
,24,    193,1.39%,37.32%
,25,    194,1.40%,38.72%
,26,    201,1.45%,40.16%
,27,    187,1.35%,41.51%
,28,    192,1.38%,42.89%
,29,    211,1.52%,44.41%
,30,    223,1.60%,46.01%
,31,    214,1.54%,47.55%
,32,    160,1.15%,48.70%
,33,    211,1.52%,50.22%
,34,    221,1.59%,51.81%
,35,    204,1.47%,53.28%
,36,    187,1.35%,54.62%
,37,    211,1.52%,56.14%
,38,    198,1.42%,57.56%
,39,    191,1.37%,58.94%
,40,    200,1.44%,60.38%
,41,    189,1.36%,61.74%
,42,    211,1.52%,63.25%
,43,    197,1.42%,64.67%
,44,    189,1.36%,66.03%
,45,    186,1.34%,67.37%
,46,    171,1.23%,68.60%
,47,    192,1.38%,69.98%
,48,    164,1.18%,71.16%
,49,    155,1.12%,72.28%
,50,    164,1.18%,73.46%
,51,    134,0.96%,74.42%
,52,    148,1.06%,75.48%
,53,    147,1.06%,76.54%
,54,    140,1.01%,77.55%
,55,    131,0.94%,78.49%
,56,    137,0.99%,79.48%
,57,    123,0.88%,80.36%
,58,    138,0.99%,81.35%
,59,    117,0.84%,82.20%
,60,    123,0.88%,83.08%
,61,    109,0.78%,83.86%
,62,    118,0.85%,84.71%
,63,    127,0.91%,85.63%
,64,    129,0.93%,86.55%
,65,    130,0.94%,87.49%
,66,    120,0.86%,88.35%
,67,    86,0.62%,88.97%
,68,    99,0.71%,89.68%
,69,    102,0.73%,90.42%
,70,    102,0.73%,91.15%
,71,    88,0.63%,91.78%
,72,    95,0.68%,92.47%
,73,    118,0.85%,93.32%
,74,    111,0.80%,94.12%
,75,    97,0.70%,94.81%
,76,    84,0.60%,95.42%
,77,    69,0.50%,95.91%
,78,    54,0.39%,96.30%
,79,    42,0.30%,96.60%
,80,    59,0.42%,97.03%
,81,    53,0.38%,97.41%
,82,    59,0.42%,97.83%
,83,    45,0.32%,98.16%
,84,    42,0.30%,98.46%
,85,    28,0.20%,98.66%
,86,    34,0.24%,98.91%
,87,    34,0.24%,99.15%
,88,    21,0.15%,99.30%
,89,    20,0.14%,99.45%
,90,    22,0.16%,99.60%
,91,    19,0.14%,99.74%
,92,    11,0.08%,99.82%
,93,    4,0.03%,99.85%
,94,    7,0.05%,99.90%
,95,    6,0.04%,99.94%
,96,    3,0.02%,99.96%
,97,    1,0.01%,99.97%
,98,    1,0.01%,99.98%
,99,    2,0.01%,99.99%
,100,    1,0.01%,100.00%
,Total,   13 901,100.00%,100.00%
,,,,
,AREA # 06700,Saavedra,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    201,0.94%,0.94%
,1,    198,0.92%,1.86%
,2,    252,1.18%,3.04%
,3,    252,1.18%,4.22%
,4,    252,1.18%,5.40%
,5,    281,1.31%,6.71%
,6,    325,1.52%,8.23%
,7,    290,1.35%,9.58%
,8,    307,1.43%,11.02%
,9,    292,1.36%,12.38%
,10,    284,1.33%,13.71%
,11,    324,1.51%,15.22%
,12,    287,1.34%,16.56%
,13,    279,1.30%,17.86%
,14,    305,1.42%,19.29%
,15,    326,1.52%,20.81%
,16,    306,1.43%,22.24%
,17,    314,1.47%,23.71%
,18,    269,1.26%,24.96%
,19,    241,1.13%,26.09%
,20,    257,1.20%,27.29%
,21,    239,1.12%,28.41%
,22,    252,1.18%,29.58%
,23,    261,1.22%,30.80%
,24,    260,1.21%,32.02%
,25,    264,1.23%,33.25%
,26,    249,1.16%,34.41%
,27,    324,1.51%,35.93%
,28,    271,1.27%,37.19%
,29,    273,1.28%,38.47%
,30,    295,1.38%,39.85%
,31,    291,1.36%,41.21%
,32,    322,1.50%,42.71%
,33,    320,1.49%,44.21%
,34,    289,1.35%,45.56%
,35,    299,1.40%,46.95%
,36,    280,1.31%,48.26%
,37,    307,1.43%,49.69%
,38,    273,1.28%,50.97%
,39,    307,1.43%,52.40%
,40,    322,1.50%,53.91%
,41,    309,1.44%,55.35%
,42,    340,1.59%,56.94%
,43,    301,1.41%,58.35%
,44,    325,1.52%,59.86%
,45,    302,1.41%,61.27%
,46,    283,1.32%,62.60%
,47,    280,1.31%,63.90%
,48,    270,1.26%,65.17%
,49,    267,1.25%,66.41%
,50,    265,1.24%,67.65%
,51,    254,1.19%,68.84%
,52,    247,1.15%,69.99%
,53,    253,1.18%,71.17%
,54,    247,1.15%,72.33%
,55,    247,1.15%,73.48%
,56,    255,1.19%,74.67%
,57,    249,1.16%,75.84%
,58,    251,1.17%,77.01%
,59,    263,1.23%,78.24%
,60,    282,1.32%,79.55%
,61,    239,1.12%,80.67%
,62,    249,1.16%,81.83%
,63,    207,0.97%,82.80%
,64,    222,1.04%,83.84%
,65,    211,0.99%,84.82%
,66,    215,1.00%,85.83%
,67,    197,0.92%,86.75%
,68,    157,0.73%,87.48%
,69,    185,0.86%,88.34%
,70,    225,1.05%,89.40%
,71,    177,0.83%,90.22%
,72,    209,0.98%,91.20%
,73,    169,0.79%,91.99%
,74,    152,0.71%,92.70%
,75,    172,0.80%,93.50%
,76,    164,0.77%,94.27%
,77,    152,0.71%,94.98%
,78,    147,0.69%,95.66%
,79,    124,0.58%,96.24%
,80,    93,0.43%,96.68%
,81,    73,0.34%,97.02%
,82,    89,0.42%,97.44%
,83,    84,0.39%,97.83%
,84,    67,0.31%,98.14%
,85,    63,0.29%,98.44%
,86,    76,0.36%,98.79%
,87,    53,0.25%,99.04%
,88,    42,0.20%,99.23%
,89,    47,0.22%,99.45%
,90,    32,0.15%,99.60%
,91,    23,0.11%,99.71%
,92,    23,0.11%,99.82%
,93,    13,0.06%,99.88%
,94,    6,0.03%,99.91%
,95,    8,0.04%,99.94%
,96,    3,0.01%,99.96%
,97,    2,0.01%,99.97%
,98,    3,0.01%,99.98%
,99,    1,0.00%,99.99%
,100,    1,0.00%,99.99%
,101,    1,0.00%,100.00%
,102,    1,0.00%,100.00%
,Total,   21 407,100.00%,100.00%
,,,,
,AREA # 06707,Saladillo,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    388,1.10%,1.10%
,1,    406,1.15%,2.24%
,2,    446,1.26%,3.50%
,3,    459,1.30%,4.80%
,4,    507,1.43%,6.23%
,5,    510,1.44%,7.67%
,6,    501,1.41%,9.08%
,7,    543,1.53%,10.61%
,8,    553,1.56%,12.18%
,9,    526,1.48%,13.66%
,10,    542,1.53%,15.19%
,11,    548,1.55%,16.74%
,12,    572,1.61%,18.35%
,13,    561,1.58%,19.94%
,14,    527,1.49%,21.42%
,15,    592,1.67%,23.10%
,16,    567,1.60%,24.70%
,17,    574,1.62%,26.32%
,18,    518,1.46%,27.78%
,19,    446,1.26%,29.04%
,20,    431,1.22%,30.25%
,21,    454,1.28%,31.54%
,22,    448,1.26%,32.80%
,23,    474,1.34%,34.14%
,24,    468,1.32%,35.46%
,25,    510,1.44%,36.90%
,26,    464,1.31%,38.21%
,27,    476,1.34%,39.55%
,28,    444,1.25%,40.81%
,29,    435,1.23%,42.03%
,30,    489,1.38%,43.42%
,31,    479,1.35%,44.77%
,32,    448,1.26%,46.03%
,33,    498,1.41%,47.44%
,34,    482,1.36%,48.80%
,35,    472,1.33%,50.13%
,36,    461,1.30%,51.43%
,37,    481,1.36%,52.79%
,38,    439,1.24%,54.03%
,39,    486,1.37%,55.40%
,40,    515,1.45%,56.86%
,41,    505,1.43%,58.28%
,42,    536,1.51%,59.79%
,43,    496,1.40%,61.19%
,44,    488,1.38%,62.57%
,45,    476,1.34%,63.92%
,46,    447,1.26%,65.18%
,47,    406,1.15%,66.32%
,48,    431,1.22%,67.54%
,49,    442,1.25%,68.79%
,50,    398,1.12%,69.91%
,51,    409,1.15%,71.07%
,52,    384,1.08%,72.15%
,53,    367,1.04%,73.19%
,54,    352,0.99%,74.18%
,55,    375,1.06%,75.24%
,56,    368,1.04%,76.28%
,57,    355,1.00%,77.28%
,58,    336,0.95%,78.23%
,59,    367,1.04%,79.26%
,60,    361,1.02%,80.28%
,61,    340,0.96%,81.24%
,62,    339,0.96%,82.20%
,63,    307,0.87%,83.07%
,64,    358,1.01%,84.08%
,65,    346,0.98%,85.05%
,66,    302,0.85%,85.91%
,67,    299,0.84%,86.75%
,68,    299,0.84%,87.60%
,69,    294,0.83%,88.43%
,70,    314,0.89%,89.31%
,71,    307,0.87%,90.18%
,72,    257,0.73%,90.90%
,73,    290,0.82%,91.72%
,74,    270,0.76%,92.49%
,75,    265,0.75%,93.23%
,76,    267,0.75%,93.99%
,77,    236,0.67%,94.65%
,78,    209,0.59%,95.24%
,79,    183,0.52%,95.76%
,80,    194,0.55%,96.31%
,81,    181,0.51%,96.82%
,82,    169,0.48%,97.30%
,83,    138,0.39%,97.69%
,84,    151,0.43%,98.11%
,85,    100,0.28%,98.39%
,86,    104,0.29%,98.69%
,87,    87,0.25%,98.93%
,88,    87,0.25%,99.18%
,89,    58,0.16%,99.34%
,90,    54,0.15%,99.49%
,91,    41,0.12%,99.61%
,92,    49,0.14%,99.75%
,93,    27,0.08%,99.82%
,94,    16,0.05%,99.87%
,95,    14,0.04%,99.91%
,96,    7,0.02%,99.93%
,97,    12,0.03%,99.96%
,98,    3,0.01%,99.97%
,99,    6,0.02%,99.99%
,101,    1,0.00%,99.99%
,102,    2,0.01%,100.00%
,103,    1,0.00%,100.00%
,Total,   35 423,100.00%,100.00%
,,,,
,AREA # 06714,Salto,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    458,1.17%,1.17%
,1,    446,1.14%,2.30%
,2,    543,1.38%,3.69%
,3,    522,1.33%,5.02%
,4,    577,1.47%,6.49%
,5,    629,1.60%,8.09%
,6,    584,1.49%,9.58%
,7,    623,1.59%,11.16%
,8,    626,1.59%,12.76%
,9,    605,1.54%,14.30%
,10,    602,1.53%,15.83%
,11,    685,1.74%,17.58%
,12,    680,1.73%,19.31%
,13,    654,1.67%,20.97%
,14,    617,1.57%,22.55%
,15,    625,1.59%,24.14%
,16,    649,1.65%,25.79%
,17,    670,1.71%,27.50%
,18,    579,1.47%,28.97%
,19,    604,1.54%,30.51%
,20,    545,1.39%,31.90%
,21,    552,1.41%,33.31%
,22,    583,1.49%,34.79%
,23,    558,1.42%,36.21%
,24,    558,1.42%,37.63%
,25,    586,1.49%,39.13%
,26,    577,1.47%,40.60%
,27,    602,1.53%,42.13%
,28,    527,1.34%,43.47%
,29,    531,1.35%,44.83%
,30,    623,1.59%,46.41%
,31,    547,1.39%,47.81%
,32,    557,1.42%,49.22%
,33,    555,1.41%,50.64%
,34,    544,1.39%,52.02%
,35,    561,1.43%,53.45%
,36,    549,1.40%,54.85%
,37,    556,1.42%,56.27%
,38,    496,1.26%,57.53%
,39,    570,1.45%,58.98%
,40,    507,1.29%,60.27%
,41,    553,1.41%,61.68%
,42,    536,1.37%,63.05%
,43,    514,1.31%,64.36%
,44,    486,1.24%,65.60%
,45,    486,1.24%,66.83%
,46,    512,1.30%,68.14%
,47,    483,1.23%,69.37%
,48,    447,1.14%,70.51%
,49,    501,1.28%,71.78%
,50,    461,1.17%,72.96%
,51,    431,1.10%,74.06%
,52,    425,1.08%,75.14%
,53,    384,0.98%,76.12%
,54,    385,0.98%,77.10%
,55,    356,0.91%,78.00%
,56,    431,1.10%,79.10%
,57,    387,0.99%,80.09%
,58,    375,0.96%,81.04%
,59,    386,0.98%,82.03%
,60,    391,1.00%,83.02%
,61,    353,0.90%,83.92%
,62,    360,0.92%,84.84%
,63,    318,0.81%,85.65%
,64,    350,0.89%,86.54%
,65,    361,0.92%,87.46%
,66,    362,0.92%,88.38%
,67,    303,0.77%,89.15%
,68,    301,0.77%,89.92%
,69,    325,0.83%,90.75%
,70,    305,0.78%,91.53%
,71,    273,0.70%,92.22%
,72,    310,0.79%,93.01%
,73,    231,0.59%,93.60%
,74,    252,0.64%,94.24%
,75,    215,0.55%,94.79%
,76,    233,0.59%,95.38%
,77,    199,0.51%,95.89%
,78,    169,0.43%,96.32%
,79,    127,0.32%,96.64%
,80,    132,0.34%,96.98%
,81,    150,0.38%,97.36%
,82,    138,0.35%,97.71%
,83,    137,0.35%,98.06%
,84,    122,0.31%,98.37%
,85,    115,0.29%,98.67%
,86,    81,0.21%,98.87%
,87,    86,0.22%,99.09%
,88,    74,0.19%,99.28%
,89,    59,0.15%,99.43%
,90,    44,0.11%,99.54%
,91,    39,0.10%,99.64%
,92,    43,0.11%,99.75%
,93,    21,0.05%,99.80%
,94,    26,0.07%,99.87%
,95,    15,0.04%,99.91%
,96,    5,0.01%,99.92%
,97,    11,0.03%,99.95%
,98,    10,0.03%,99.97%
,99,    5,0.01%,99.99%
,100,    1,0.00%,99.99%
,101,    1,0.00%,99.99%
,102,    2,0.01%,100.00%
,108,    1,0.00%,100.00%
,Total,   39 257,100.00%,100.00%
,,,,
,AREA # 06721,Salliqueló,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    96,1.03%,1.03%
,1,    96,1.03%,2.05%
,2,    95,1.02%,3.07%
,3,    109,1.17%,4.24%
,4,    130,1.39%,5.63%
,5,    127,1.36%,6.99%
,6,    154,1.65%,8.64%
,7,    133,1.42%,10.06%
,8,    130,1.39%,11.45%
,9,    144,1.54%,12.99%
,10,    123,1.32%,14.31%
,11,    134,1.43%,15.74%
,12,    145,1.55%,17.29%
,13,    137,1.47%,18.76%
,14,    153,1.64%,20.40%
,15,    127,1.36%,21.76%
,16,    150,1.61%,23.36%
,17,    159,1.70%,25.06%
,18,    120,1.28%,26.35%
,19,    100,1.07%,27.42%
,20,    95,1.02%,28.44%
,21,    115,1.23%,29.67%
,22,    118,1.26%,30.93%
,23,    122,1.31%,32.23%
,24,    119,1.27%,33.51%
,25,    118,1.26%,34.77%
,26,    120,1.28%,36.06%
,27,    110,1.18%,37.23%
,28,    110,1.18%,38.41%
,29,    110,1.18%,39.59%
,30,    128,1.37%,40.96%
,31,    151,1.62%,42.57%
,32,    131,1.40%,43.97%
,33,    114,1.22%,45.19%
,34,    121,1.29%,46.49%
,35,    132,1.41%,47.90%
,36,    139,1.49%,49.39%
,37,    119,1.27%,50.66%
,38,    132,1.41%,52.08%
,39,    137,1.47%,53.54%
,40,    123,1.32%,54.86%
,41,    128,1.37%,56.23%
,42,    163,1.74%,57.97%
,43,    148,1.58%,59.56%
,44,    116,1.24%,60.80%
,45,    144,1.54%,62.34%
,46,    140,1.50%,63.84%
,47,    113,1.21%,65.05%
,48,    125,1.34%,66.38%
,49,    131,1.40%,67.79%
,50,    118,1.26%,69.05%
,51,    109,1.17%,70.22%
,52,    83,0.89%,71.10%
,53,    102,1.09%,72.20%
,54,    100,1.07%,73.27%
,55,    99,1.06%,74.33%
,56,    107,1.15%,75.47%
,57,    115,1.23%,76.70%
,58,    106,1.13%,77.84%
,59,    112,1.20%,79.03%
,60,    104,1.11%,80.15%
,61,    95,1.02%,81.16%
,62,    104,1.11%,82.28%
,63,    91,0.97%,83.25%
,64,    98,1.05%,84.30%
,65,    107,1.15%,85.45%
,66,    75,0.80%,86.25%
,67,    102,1.09%,87.34%
,68,    63,0.67%,88.01%
,69,    74,0.79%,88.81%
,70,    74,0.79%,89.60%
,71,    80,0.86%,90.45%
,72,    101,1.08%,91.53%
,73,    69,0.74%,92.27%
,74,    74,0.79%,93.07%
,75,    71,0.76%,93.82%
,76,    64,0.68%,94.51%
,77,    50,0.54%,95.04%
,78,    57,0.61%,95.65%
,79,    53,0.57%,96.22%
,80,    52,0.56%,96.78%
,81,    32,0.34%,97.12%
,82,    46,0.49%,97.61%
,83,    39,0.42%,98.03%
,84,    30,0.32%,98.35%
,85,    28,0.30%,98.65%
,86,    15,0.16%,98.81%
,87,    21,0.22%,99.04%
,88,    20,0.21%,99.25%
,89,    10,0.11%,99.36%
,90,    13,0.14%,99.50%
,91,    10,0.11%,99.60%
,92,    10,0.11%,99.71%
,93,    4,0.04%,99.75%
,94,    7,0.07%,99.83%
,95,    4,0.04%,99.87%
,96,    3,0.03%,99.90%
,97,    1,0.01%,99.91%
,98,    5,0.05%,99.97%
,99,    1,0.01%,99.98%
,105,    2,0.02%,100.00%
,Total,   9 344,100.00%,100.00%
,,,,
,AREA # 06728,San Andrés de Giles,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    297,1.13%,1.13%
,1,    266,1.01%,2.13%
,2,    352,1.33%,3.47%
,3,    385,1.46%,4.92%
,4,    398,1.51%,6.43%
,5,    453,1.72%,8.15%
,6,    445,1.69%,9.83%
,7,    436,1.65%,11.49%
,8,    415,1.57%,13.06%
,9,    411,1.56%,14.61%
,10,    417,1.58%,16.19%
,11,    475,1.80%,17.99%
,12,    432,1.64%,19.63%
,13,    432,1.64%,21.27%
,14,    444,1.68%,22.95%
,15,    416,1.58%,24.52%
,16,    432,1.64%,26.16%
,17,    432,1.64%,27.80%
,18,    427,1.62%,29.41%
,19,    399,1.51%,30.93%
,20,    376,1.42%,32.35%
,21,    391,1.48%,33.83%
,22,    425,1.61%,35.44%
,23,    409,1.55%,36.99%
,24,    376,1.42%,38.41%
,25,    410,1.55%,39.97%
,26,    363,1.38%,41.34%
,27,    437,1.66%,43.00%
,28,    399,1.51%,44.51%
,29,    390,1.48%,45.99%
,30,    424,1.61%,47.59%
,31,    413,1.56%,49.16%
,32,    415,1.57%,50.73%
,33,    400,1.52%,52.24%
,34,    360,1.36%,53.61%
,35,    409,1.55%,55.16%
,36,    418,1.58%,56.74%
,37,    354,1.34%,58.08%
,38,    375,1.42%,59.50%
,39,    397,1.50%,61.01%
,40,    381,1.44%,62.45%
,41,    331,1.25%,63.70%
,42,    407,1.54%,65.24%
,43,    364,1.38%,66.62%
,44,    330,1.25%,67.87%
,45,    337,1.28%,69.15%
,46,    322,1.22%,70.37%
,47,    274,1.04%,71.41%
,48,    279,1.06%,72.46%
,49,    297,1.13%,73.59%
,50,    289,1.09%,74.68%
,51,    285,1.08%,75.76%
,52,    302,1.14%,76.91%
,53,    262,0.99%,77.90%
,54,    241,0.91%,78.81%
,55,    262,0.99%,79.81%
,56,    258,0.98%,80.78%
,57,    278,1.05%,81.84%
,58,    283,1.07%,82.91%
,59,    245,0.93%,83.84%
,60,    276,1.05%,84.88%
,61,    224,0.85%,85.73%
,62,    245,0.93%,86.66%
,63,    205,0.78%,87.44%
,64,    211,0.80%,88.23%
,65,    202,0.77%,89.00%
,66,    184,0.70%,89.70%
,67,    210,0.80%,90.49%
,68,    204,0.77%,91.26%
,69,    186,0.70%,91.97%
,70,    175,0.66%,92.63%
,71,    147,0.56%,93.19%
,72,    164,0.62%,93.81%
,73,    137,0.52%,94.33%
,74,    145,0.55%,94.88%
,75,    125,0.47%,95.35%
,76,    128,0.48%,95.84%
,77,    114,0.43%,96.27%
,78,    114,0.43%,96.70%
,79,    104,0.39%,97.09%
,80,    74,0.28%,97.37%
,81,    95,0.36%,97.73%
,82,    88,0.33%,98.07%
,83,    68,0.26%,98.33%
,84,    61,0.23%,98.56%
,85,    57,0.22%,98.77%
,86,    48,0.18%,98.95%
,87,    59,0.22%,99.18%
,88,    34,0.13%,99.31%
,89,    22,0.08%,99.39%
,90,    38,0.14%,99.53%
,91,    29,0.11%,99.64%
,92,    25,0.09%,99.74%
,93,    13,0.05%,99.79%
,94,    21,0.08%,99.87%
,95,    8,0.03%,99.90%
,96,    8,0.03%,99.93%
,97,    7,0.03%,99.95%
,98,    5,0.02%,99.97%
,99,    4,0.02%,99.99%
,102,    1,0.00%,99.99%
,106,    1,0.00%,100.00%
,108,    1,0.00%,100.00%
,Total,   26 399,100.00%,100.00%
,,,,
,AREA # 06735,San Antonio de Areco,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    292,1.09%,1.09%
,1,    304,1.14%,2.23%
,2,    356,1.33%,3.57%
,3,    342,1.28%,4.85%
,4,    401,1.50%,6.35%
,5,    425,1.59%,7.94%
,6,    379,1.42%,9.36%
,7,    413,1.55%,10.91%
,8,    431,1.61%,12.52%
,9,    402,1.51%,14.03%
,10,    412,1.54%,15.57%
,11,    406,1.52%,17.09%
,12,    430,1.61%,18.70%
,13,    416,1.56%,20.26%
,14,    425,1.59%,21.85%
,15,    436,1.63%,23.49%
,16,    384,1.44%,24.93%
,17,    461,1.73%,26.65%
,18,    447,1.67%,28.33%
,19,    380,1.42%,29.75%
,20,    386,1.45%,31.20%
,21,    376,1.41%,32.61%
,22,    358,1.34%,33.95%
,23,    385,1.44%,35.39%
,24,    360,1.35%,36.74%
,25,    368,1.38%,38.12%
,26,    347,1.30%,39.42%
,27,    374,1.40%,40.82%
,28,    370,1.39%,42.20%
,29,    380,1.42%,43.63%
,30,    388,1.45%,45.08%
,31,    378,1.42%,46.50%
,32,    351,1.31%,47.81%
,33,    377,1.41%,49.22%
,34,    390,1.46%,50.68%
,35,    375,1.40%,52.09%
,36,    400,1.50%,53.59%
,37,    361,1.35%,54.94%
,38,    408,1.53%,56.47%
,39,    414,1.55%,58.02%
,40,    377,1.41%,59.43%
,41,    391,1.46%,60.90%
,42,    396,1.48%,62.38%
,43,    402,1.51%,63.88%
,44,    373,1.40%,65.28%
,45,    359,1.34%,66.63%
,46,    340,1.27%,67.90%
,47,    353,1.32%,69.22%
,48,    308,1.15%,70.38%
,49,    325,1.22%,71.59%
,50,    336,1.26%,72.85%
,51,    284,1.06%,73.92%
,52,    306,1.15%,75.06%
,53,    256,0.96%,76.02%
,54,    282,1.06%,77.08%
,55,    304,1.14%,78.22%
,56,    279,1.05%,79.26%
,57,    314,1.18%,80.44%
,58,    234,0.88%,81.31%
,59,    253,0.95%,82.26%
,60,    271,1.02%,83.28%
,61,    242,0.91%,84.18%
,62,    251,0.94%,85.12%
,63,    249,0.93%,86.06%
,64,    230,0.86%,86.92%
,65,    258,0.97%,87.89%
,66,    218,0.82%,88.70%
,67,    235,0.88%,89.58%
,68,    201,0.75%,90.34%
,69,    218,0.82%,91.15%
,70,    187,0.70%,91.85%
,71,    202,0.76%,92.61%
,72,    195,0.73%,93.34%
,73,    160,0.60%,93.94%
,74,    177,0.66%,94.60%
,75,    122,0.46%,95.06%
,76,    154,0.58%,95.64%
,77,    115,0.43%,96.07%
,78,    129,0.48%,96.55%
,79,    99,0.37%,96.92%
,80,    113,0.42%,97.34%
,81,    88,0.33%,97.67%
,82,    83,0.31%,97.98%
,83,    77,0.29%,98.27%
,84,    75,0.28%,98.55%
,85,    67,0.25%,98.81%
,86,    58,0.22%,99.02%
,87,    49,0.18%,99.21%
,88,    40,0.15%,99.36%
,89,    45,0.17%,99.52%
,90,    31,0.12%,99.64%
,91,    18,0.07%,99.71%
,92,    11,0.04%,99.75%
,93,    11,0.04%,99.79%
,94,    12,0.04%,99.84%
